Row ID,Order ID,order_date,ship_date,customer_name,Customer ID,segment,category,sub_category,product_name,country,city,state,region,ship_mode,sales
1088,CA-2017-166163,2017-08-15,2017-08-20,Craig Yedwab,CY-12745,Corporate,Technology,Phones,Nokia Lumia 521 (T-Mobile),United States,Oakland,California,West,Second Class,71.976
1089,CA-2017-166163,2017-08-15,2017-08-20,Craig Yedwab,CY-12745,Corporate,Office Supplies,Labels,Avery 488,United States,Oakland,California,West,Second Class,3.15
1090,CA-2018-158407,2018-06-04,2018-06-10,Lindsay Williams,LW-16990,Corporate,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,United States,Monroe,North Carolina,South,Standard Class,31.984
1091,CA-2018-158407,2018-06-04,2018-06-10,Lindsay Williams,LW-16990,Corporate,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,United States,Monroe,North Carolina,South,Standard Class,71.984
1092,CA-2016-143490,2016-12-06,2016-12-13,Naresj Patel,NP-18325,Consumer,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,United States,San Diego,California,West,Standard Class,120.15
1093,CA-2016-143490,2016-12-06,2016-12-13,Naresj Patel,NP-18325,Consumer,Technology,Phones,AT&T 1080 Corded phone,United States,San Diego,California,West,Standard Class,219.184
1094,CA-2016-165085,2016-12-27,2016-12-31,Brad Thomas,BT-11485,Home Office,Office Supplies,Paper,Xerox 1950,United States,Clinton,Maryland,East,Standard Class,28.9
1095,CA-2016-165085,2016-12-27,2016-12-31,Brad Thomas,BT-11485,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,United States,Clinton,Maryland,East,Standard Class,355.96
1096,CA-2018-160423,2018-01-21,2018-01-26,Penelope Sewall,PS-19045,Home Office,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",United States,Charlotte,North Carolina,South,Standard Class,348.208
1097,CA-2018-160423,2018-01-21,2018-01-26,Penelope Sewall,PS-19045,Home Office,Office Supplies,Binders,GBC Recycled VeloBinder Covers,United States,Charlotte,North Carolina,South,Standard Class,35.784
1098,CA-2015-159338,2015-06-25,2015-06-28,Noel Staavos,NS-18640,Corporate,Furniture,Tables,Hon 4060 Series Tables,United States,Los Angeles,California,West,First Class,447.84
1099,CA-2017-107216,2017-06-14,2017-06-17,Paul Van Hugh,PV-18985,Home Office,Office Supplies,Art,Newell 326,United States,San Francisco,California,West,First Class,7.04
1100,CA-2017-107216,2017-06-14,2017-06-17,Paul Van Hugh,PV-18985,Home Office,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",United States,San Francisco,California,West,First Class,8.73
1101,CA-2017-107216,2017-06-14,2017-06-17,Paul Van Hugh,PV-18985,Home Office,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,United States,San Francisco,California,West,First Class,29.29
1102,CA-2017-107216,2017-06-14,2017-06-17,Paul Van Hugh,PV-18985,Home Office,Office Supplies,Art,Newell 346,United States,San Francisco,California,West,First Class,8.64
1103,US-2018-145863,2018-04-21,2018-04-27,Resi Pölking,RP-19390,Consumer,Office Supplies,Binders,Avery Non-Stick Binders,United States,Houston,Texas,Central,Standard Class,2.694
1104,US-2018-145863,2018-04-21,2018-04-27,Resi Pölking,RP-19390,Consumer,Office Supplies,Binders,UniKeep View Case Binders,United States,Houston,Texas,Central,Standard Class,2.934
1105,CA-2017-112340,2017-10-21,2017-10-27,Neoma Murray,NM-18520,Consumer,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",United States,Riverside,California,West,Standard Class,22.92
1106,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",United States,Houston,Texas,Central,Standard Class,100.704
1107,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",United States,Houston,Texas,Central,Standard Class,2.328
1108,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",United States,Houston,Texas,Central,Standard Class,10.78
1109,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Office Supplies,Fasteners,Staples,United States,Houston,Texas,Central,Standard Class,58.368
1110,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",United States,Houston,Texas,Central,Standard Class,40.968
1111,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,United States,Houston,Texas,Central,Standard Class,71.96
1112,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Office Supplies,Paper,Xerox 1905,United States,Houston,Texas,Central,Standard Class,10.368
1113,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,Consumer,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,United States,Houston,Texas,Central,Standard Class,1.192
1114,CA-2018-140585,2018-12-18,2018-12-23,Russell Applegate,RA-19915,Consumer,Office Supplies,Binders,Binding Machine Supplies,United States,Encinitas,California,West,Second Class,46.672
1115,CA-2018-140585,2018-12-18,2018-12-23,Russell Applegate,RA-19915,Consumer,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",United States,Encinitas,California,West,Second Class,119.833
1116,CA-2018-140585,2018-12-18,2018-12-23,Russell Applegate,RA-19915,Consumer,Technology,Accessories,Logitech Illuminated - Keyboard,United States,Encinitas,California,West,Second Class,119.98
1117,CA-2017-144855,2017-07-22,2017-07-24,Dionis Lloyd,DL-13495,Corporate,Office Supplies,Labels,Self-Adhesive Removable Labels,United States,San Francisco,California,West,Second Class,6.3
1118,CA-2016-142755,2016-09-04,2016-09-08,Christine Sundaresam,CS-12355,Consumer,Office Supplies,Paper,Xerox 1908,United States,Roswell,Georgia,South,Standard Class,279.9
1119,CA-2016-142755,2016-09-04,2016-09-08,Christine Sundaresam,CS-12355,Consumer,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,United States,Roswell,Georgia,South,Standard Class,619.95
1120,CA-2016-142755,2016-09-04,2016-09-08,Christine Sundaresam,CS-12355,Consumer,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",United States,Roswell,Georgia,South,Standard Class,4.36
1121,CA-2016-142755,2016-09-04,2016-09-08,Christine Sundaresam,CS-12355,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,United States,Roswell,Georgia,South,Standard Class,15.28
1122,US-2015-147627,2015-01-20,2015-01-26,Hunter Lopez,HL-15040,Consumer,Technology,Phones,Apple iPhone 5C,United States,Jonesboro,Arkansas,South,Standard Class,699.93
1123,US-2015-147627,2015-01-20,2015-01-26,Hunter Lopez,HL-15040,Consumer,Office Supplies,Art,Newell 351,United States,Jonesboro,Arkansas,South,Standard Class,22.96
1124,US-2015-147627,2015-01-20,2015-01-26,Hunter Lopez,HL-15040,Consumer,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",United States,Jonesboro,Arkansas,South,Standard Class,38.6
1125,US-2015-147627,2015-01-20,2015-01-26,Hunter Lopez,HL-15040,Consumer,Office Supplies,Art,Newell 327,United States,Jonesboro,Arkansas,South,Standard Class,6.63
1126,US-2015-147627,2015-01-20,2015-01-26,Hunter Lopez,HL-15040,Consumer,Office Supplies,Envelopes,Staple envelope,United States,Jonesboro,Arkansas,South,Standard Class,23.34
1127,US-2015-147627,2015-01-20,2015-01-26,Hunter Lopez,HL-15040,Consumer,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,United States,Jonesboro,Arkansas,South,Standard Class,1067.94
1128,CA-2016-105970,2016-03-02,2016-03-07,Pete Armstrong,PA-19060,Home Office,Office Supplies,Art,50 Colored Long Pencils,United States,Richmond,Indiana,Central,Standard Class,10.16
1129,CA-2016-105970,2016-03-02,2016-03-07,Pete Armstrong,PA-19060,Home Office,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,United States,Richmond,Indiana,Central,Standard Class,101.88
1130,CA-2017-112102,2017-04-12,2017-04-16,Brian Dahlen,BD-11605,Consumer,Furniture,Tables,KI Adjustable-Height Table,United States,Springfield,Virginia,South,Standard Class,343.92
1131,CA-2017-112102,2017-04-12,2017-04-16,Brian Dahlen,BD-11605,Consumer,Office Supplies,Paper,Xerox 1945,United States,Springfield,Virginia,South,Standard Class,40.99
1132,CA-2017-112102,2017-04-12,2017-04-16,Brian Dahlen,BD-11605,Consumer,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,United States,Springfield,Virginia,South,Standard Class,63.9
1133,US-2017-114776,2017-12-06,2017-12-07,Greg Guthrie,GG-14650,Corporate,Office Supplies,Paper,Xerox 216,United States,Antioch,California,West,First Class,19.44
1134,US-2017-134908,2017-06-05,2017-06-09,Joni Sundaresam,JS-15940,Home Office,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",United States,Philadelphia,Pennsylvania,East,Standard Class,124.608
1135,US-2017-134908,2017-06-05,2017-06-09,Joni Sundaresam,JS-15940,Home Office,Office Supplies,Labels,Avery 502,United States,Philadelphia,Pennsylvania,East,Standard Class,7.56
1136,US-2017-148803,2017-12-11,2017-12-11,Lena Radford,LR-16915,Consumer,Office Supplies,Storage,Steel Personal Filing/Posting Tote,United States,Homestead,Florida,South,Same Day,85.224
1137,CA-2017-152170,2017-11-12,2017-11-15,Frank Hawley,FH-14275,Corporate,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",United States,La Porte,Indiana,Central,Second Class,287.52
1138,CA-2017-152170,2017-11-12,2017-11-15,Frank Hawley,FH-14275,Corporate,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,United States,La Porte,Indiana,Central,Second Class,37.68
1139,CA-2017-152170,2017-11-12,2017-11-15,Frank Hawley,FH-14275,Corporate,Office Supplies,Paper,Xerox 1896,United States,La Porte,Indiana,Central,Second Class,19.98
1140,CA-2017-152170,2017-11-12,2017-11-15,Frank Hawley,FH-14275,Corporate,Office Supplies,Art,Newell 332,United States,La Porte,Indiana,Central,Second Class,20.58
1141,CA-2017-152170,2017-11-12,2017-11-15,Frank Hawley,FH-14275,Corporate,Office Supplies,Binders,Cardinal Slant-D Ring Binders,United States,La Porte,Indiana,Central,Second Class,17.38
1142,CA-2015-146969,2015-09-29,2015-10-03,Arthur Prichep,AP-10915,Consumer,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,United States,Los Angeles,California,West,Standard Class,204.6
1143,CA-2015-146969,2015-09-29,2015-10-03,Arthur Prichep,AP-10915,Consumer,Office Supplies,Fasteners,Stockwell Push Pins,United States,Los Angeles,California,West,Standard Class,8.72
1144,CA-2015-146969,2015-09-29,2015-10-03,Arthur Prichep,AP-10915,Consumer,Office Supplies,Paper,Xerox 223,United States,Los Angeles,California,West,Standard Class,6.48
1145,CA-2015-146969,2015-09-29,2015-10-03,Arthur Prichep,AP-10915,Consumer,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,United States,Los Angeles,California,West,Standard Class,686.32
1146,CA-2015-146969,2015-09-29,2015-10-03,Arthur Prichep,AP-10915,Consumer,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",United States,Los Angeles,California,West,Standard Class,62.18
1147,CA-2016-112452,2016-04-04,2016-04-04,Nat Carroll,NC-18340,Consumer,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,United States,Lansing,Michigan,Central,Same Day,644.076
1148,CA-2016-112452,2016-04-04,2016-04-04,Nat Carroll,NC-18340,Consumer,Office Supplies,Fasteners,Staples,United States,Lansing,Michigan,Central,Same Day,5.84
1149,CA-2016-112452,2016-04-04,2016-04-04,Nat Carroll,NC-18340,Consumer,Office Supplies,Binders,Acco Expandable Hanging Binders,United States,Lansing,Michigan,Central,Same Day,12.76
1150,CA-2016-112452,2016-04-04,2016-04-04,Nat Carroll,NC-18340,Consumer,Technology,Phones,Shocksock Galaxy S4 Armband,United States,Lansing,Michigan,Central,Same Day,10.95
1151,CA-2016-112452,2016-04-04,2016-04-04,Nat Carroll,NC-18340,Consumer,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,United States,Lansing,Michigan,Central,Same Day,599.98
1152,CA-2016-113971,2016-05-08,2016-05-14,Claudia Bergmann,CB-12535,Corporate,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",United States,Cuyahoga Falls,Ohio,East,Standard Class,8.352
1153,CA-2017-160395,2017-12-31,2018-01-06,Kelly Lampkin,KL-16555,Corporate,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",United States,Reno,Nevada,West,Standard Class,3.64
1154,CA-2017-160395,2017-12-31,2018-01-06,Kelly Lampkin,KL-16555,Corporate,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',United States,Reno,Nevada,West,Standard Class,159.768
1155,CA-2015-136567,2015-12-20,2015-12-21,Penelope Sewall,PS-19045,Home Office,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",United States,Harrisonburg,Virginia,South,First Class,122.48
1156,CA-2015-136567,2015-12-20,2015-12-21,Penelope Sewall,PS-19045,Home Office,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",United States,Harrisonburg,Virginia,South,First Class,2244.48
1157,CA-2015-136567,2015-12-20,2015-12-21,Penelope Sewall,PS-19045,Home Office,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,United States,Harrisonburg,Virginia,South,First Class,62.31
1158,CA-2015-136567,2015-12-20,2015-12-21,Penelope Sewall,PS-19045,Home Office,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",United States,Harrisonburg,Virginia,South,First Class,455.1
1159,CA-2017-149314,2017-07-02,2017-07-07,George Bell,GB-14530,Corporate,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,United States,Los Angeles,California,West,Second Class,195.184
1160,CA-2018-147039,2018-06-29,2018-07-04,Alex Avila,AA-10315,Consumer,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",United States,Minneapolis,Minnesota,Central,Standard Class,362.94
1161,CA-2018-147039,2018-06-29,2018-07-04,Alex Avila,AA-10315,Consumer,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,United States,Minneapolis,Minnesota,Central,Standard Class,11.54
1162,CA-2015-126522,2015-09-01,2015-09-05,Larry Tron,LT-16765,Consumer,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",United States,Escondido,California,West,Second Class,53.94
1163,CA-2015-127964,2015-03-03,2015-03-08,Anne Pryor,AP-10720,Home Office,Technology,Phones,PowerGen Dual USB Car Charger,United States,New York City,New York,East,Standard Class,9.99
1164,CA-2015-127964,2015-03-03,2015-03-08,Anne Pryor,AP-10720,Home Office,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,United States,New York City,New York,East,Standard Class,125.76
1165,CA-2015-127964,2015-03-03,2015-03-08,Anne Pryor,AP-10720,Home Office,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",United States,New York City,New York,East,Standard Class,25.32
1166,CA-2015-117709,2015-05-04,2015-05-08,Paul MacIntyre,PM-18940,Consumer,Office Supplies,Binders,Fellowes Binding Cases,United States,Jackson,Michigan,Central,Standard Class,46.8
1167,CA-2016-125416,2016-11-02,2016-11-02,Kelly Collister,KC-16540,Consumer,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,United States,Seattle,Washington,West,Same Day,447.93
1168,CA-2018-145226,2018-12-08,2018-12-10,Delfina Latchford,DL-13315,Consumer,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",United States,New York City,New York,East,Second Class,109.48
1169,CA-2018-145226,2018-12-08,2018-12-10,Delfina Latchford,DL-13315,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving System,United States,New York City,New York,East,Second Class,272.94
1170,CA-2018-145226,2018-12-08,2018-12-10,Delfina Latchford,DL-13315,Consumer,Office Supplies,Paper,Xerox 1996,United States,New York City,New York,East,Second Class,19.44
1171,CA-2018-145226,2018-12-08,2018-12-10,Delfina Latchford,DL-13315,Consumer,Office Supplies,Storage,Iris Project Case,United States,New York City,New York,East,Second Class,31.92
1172,US-2015-100279,2015-03-10,2015-03-14,Scott Williamson,SW-20275,Consumer,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",United States,Royal Oak,Michigan,Central,Standard Class,22.38
1173,CA-2015-158064,2015-04-21,2015-04-25,Allen Armold,AA-10375,Consumer,Office Supplies,Binders,ACCOHIDE Binder by Acco,United States,Los Angeles,California,West,Standard Class,16.52
1174,US-2016-104430,2016-10-22,2016-10-26,Liz Thompson,LT-17110,Consumer,Office Supplies,Binders,GBC Instant Report Kit,United States,Bloomington,Illinois,Central,Standard Class,5.176
1175,CA-2016-132080,2016-08-22,2016-08-25,Dave Poirier,DP-13105,Corporate,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",United States,New York City,New York,East,First Class,50.112
1176,CA-2017-161207,2017-08-29,2017-09-03,Adam Bellavance,AB-10060,Home Office,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,United States,Concord,New Hampshire,East,Standard Class,27.93
1177,CA-2015-120243,2015-12-27,2015-12-30,Alyssa Tate,AT-10435,Home Office,Office Supplies,Labels,Staple-on labels,United States,Los Angeles,California,West,Second Class,11.56
1178,CA-2017-113621,2017-12-01,2017-12-05,Joel Eaton,JE-15745,Consumer,Furniture,Chairs,Harbour Creations Steel Folding Chair,United States,Rockville,Maryland,East,Standard Class,172.5
1179,CA-2017-113621,2017-12-01,2017-12-05,Joel Eaton,JE-15745,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,United States,Rockville,Maryland,East,Standard Class,179.97
1180,CA-2017-168081,2017-04-24,2017-04-27,Cathy Armstrong,CA-12055,Home Office,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,United States,Houston,Texas,Central,Second Class,258.696
1181,CA-2015-128146,2015-06-21,2015-06-25,Dave Brooks,DB-13060,Consumer,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,United States,Lakewood,New Jersey,East,Standard Class,1322.93
